school,sex,age,home_area,family_size,parents_cohabit,education_mother,education_father,occupation_mother,occupation_father,reason,guardian,travel_time,study_time,failures,extra_school_support,family_support,extra_tutoring,extracurricular_activities,nursery,higher_education,internet_access,romantic_relationship,family_relationships_quality,free_time,going_out,alcohol_weekdays,alcohol_weekend,health_status,absences,final_grade
Gabriel Pereira,M,17,Urban,<= 3,FALSE,Higher education,Higher education,Healthcare,Other,Reputation,Mother,< 15 minutes,5 to 10 hours/week,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,4,4,2,1,2,4,2,15
Gabriel Pereira,F,18,Urban,<= 3,TRUE,Higher education,Lower secondary education,Teacher,Other,Course preference,Mother,< 15 minutes,2 to 5 hours/week,0,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,4,2,2,1,1,3,0,17
Gabriel Pereira,M,21,Rural,<= 3,TRUE,Primary education,Primary education,At home,Other,Course preference,Other,15 to 30 minutes,2 to 5 hours/week,2,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,5,3,3,5,2,4,21,10
Gabriel Pereira,F,20,Rural,> 3,TRUE,Primary education,Primary education,Other,Other,Reputation,Other,15 to 30 minutes,5 to 10 hours/week,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3,2,2,1,3,3,8,15
Gabriel Pereira,F,19,Urban,> 3,TRUE,Higher education,Higher education,Teacher,Other,Close to home,Other,< 15 minutes,< 2 hours/week,1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3,2,5,4,4,5,5,11
Gabriel Pereira,M,17,Urban,<= 3,FALSE,Upper secondary education,Lower secondary education,Other,Other,Reputation,Mother,< 15 minutes,2 to 5 hours/week,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,4,4,4,1,2,5,10,18
Gabriel Pereira,F,18,Urban,> 3,TRUE,Upper secondary education,Lower secondary education,At home,Other,Reputation,Father,< 15 minutes,5 to 10 hours/week,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,4,3,4,1,2,2,5,17
Gabriel Pereira,M,18,Rural,> 3,TRUE,Lower secondary education,Upper secondary education,Other,Civil service,Reputation,Father,< 15 minutes,< 2 hours/week,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,3,1,3,4,5,4,13,14
Gabriel Pereira,M,19,Urban,> 3,TRUE,Lower secondary education,Primary education,Other,Other,Reputation,Mother,< 15 minutes,< 2 hours/week,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,5,3,4,1,4,4,10,11
Gabriel Pereira,F,18,Urban,<= 3,FALSE,Lower secondary education,Lower secondary education,Civil service,Other,Reputation,Mother,15 to 30 minutes,2 to 5 hours/week,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,4,1,4,1,3,4,10,17
Gabriel Pereira,F,20,Urban,> 3,TRUE,Primary education,None,Other,Other,Reputation,Mother,15 to 30 minutes,< 2 hours/week,1,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,5,3,1,1,1,5,5,10
Gabriel Pereira,F,18,Urban,> 3,TRUE,Upper secondary education,Lower secondary education,Civil service,Other,Close to home,Mother,< 15 minutes,2 to 5 hours/week,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3,1,2,1,2,1,4,13
Mouzinho da Silveira,F,16,Urban,> 3,TRUE,Primary education,Upper secondary education,At home,Other,Other,Father,15 to 30 minutes,< 2 hours/week,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,4,3,3,1,3,5,11,11
Mouzinho da Silveira,F,16,Rural,> 3,TRUE,Lower secondary education,Lower secondary education,Other,Other,Course preference,Mother,15 to 30 minutes,2 to 5 hours/week,0,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,4,4,4,1,1,5,0,12
Mouzinho da Silveira,F,15,Rural,> 3,TRUE,Primary education,Primary education,At home,Civil service,Other,Mother,< 15 minutes,< 2 hours/week,1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,4,1,3,1,1,2,6,10
Mouzinho da Silveira,F,15,Rural,> 3,TRUE,Upper secondary education,Upper secondary education,At home,Other,Course preference,Mother,15 to 30 minutes,< 2 hours/week,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,5,4,4,2,3,5,4,11
Mouzinho da Silveira,F,16,Rural,> 3,TRUE,Lower secondary education,Upper secondary education,At home,Civil service,Course preference,Mother,15 to 30 minutes,2 to 5 hours/week,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,4,5,2,1,2,5,0,17
Mouzinho da Silveira,F,15,Rural,<= 3,TRUE,Lower secondary education,Primary education,At home,Other,Close to home,Mother,15 to 30 minutes,< 2 hours/week,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,3,4,1,1,1,0,9
Mouzinho da Silveira,M,16,Rural,<= 3,FALSE,Higher education,Higher education,At home,Other,Close to home,Mother,< 15 minutes,2 to 5 hours/week,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,5,3,2,1,3,2,5,11
Mouzinho da Silveira,M,16,Urban,> 3,FALSE,Primary education,Lower secondary education,Other,Other,Other,Mother,< 15 minutes,5 to 10 hours/week,0,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,4,4,3,1,1,5,0,11
Mouzinho da Silveira,F,17,Rural,> 3,TRUE,Upper secondary education,Lower secondary education,At home,Other,Course preference,Father,< 15 minutes,2 to 5 hours/week,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,4,5,4,1,2,5,0,10
Mouzinho da Silveira,F,17,Rural,> 3,TRUE,Primary education,Primary education,Other,Other,Other,Father,< 15 minutes,< 2 hours/week,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5,4,4,2,2,5,0,7
Mouzinho da Silveira,F,15,Rural,> 3,TRUE,Higher education,Higher education,Teacher,Other,Course preference,Mother,15 to 30 minutes,< 2 hours/week,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,1,5,1,3,5,5,0,14
Mouzinho da Silveira,F,16,Urban,<= 3,FALSE,Lower secondary education,Lower secondary education,At home,Other,Reputation,Mother,15 to 30 minutes,> 10 hours/week,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,2,1,1,1,1,4,11
Mouzinho da Silveira,F,15,Rural,<= 3,TRUE,Primary education,Primary education,At home,Civil service,Reputation,Father,15 to 30 minutes,2 to 5 hours/week,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,5,4,3,1,2,4,0,10
Mouzinho da Silveira,F,15,Rural,<= 3,TRUE,Primary education,Primary education,Other,Civil service,Course preference,Mother,15 to 30 minutes,< 2 hours/week,1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,4,4,3,1,2,2,4,8
Mouzinho da Silveira,F,16,Rural,> 3,TRUE,None,Lower secondary education,Other,Other,Other,Mother,15 to 30 minutes,< 2 hours/week,0,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,3,2,3,1,2,2,0,12
Mouzinho da Silveira,F,17,Rural,> 3,TRUE,Lower secondary education,Upper secondary education,Other,Other,Course preference,Mother,15 to 30 minutes,< 2 hours/week,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,5,5,5,1,3,3,2,12
Mouzinho da Silveira,F,15,Rural,> 3,TRUE,Upper secondary education,Upper secondary education,Other,Civil service,Course preference,Father,15 to 30 minutes,< 2 hours/week,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,4,1,3,1,1,4,0,16
Mouzinho da Silveira,M,16,Urban,> 3,TRUE,Primary education,Primary education,At home,Civil service,Close to home,Mother,15 to 30 minutes,2 to 5 hours/week,0,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,5,4,5,4,5,3,0,0
Mouzinho da Silveira,M,17,Urban,> 3,TRUE,Primary education,Primary education,Other,Other,Close to home,Mother,< 15 minutes,2 to 5 hours/week,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,4,4,3,2,4,5,4,9
Mouzinho da Silveira,M,15,Rural,<= 3,TRUE,Higher education,Primary education,Healthcare,Civil service,Reputation,Father,< 15 minutes,2 to 5 hours/week,0,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,5,3,4,1,2,2,0,14
Mouzinho da Silveira,M,15,Rural,<= 3,TRUE,Higher education,Primary education,Healthcare,Civil service,Reputation,Father,< 15 minutes,2 to 5 hours/week,0,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,5,3,4,1,2,2,7,8
Mouzinho da Silveira,M,16,Rural,> 3,TRUE,Upper secondary education,Higher education,Other,Healthcare,Other,Mother,30 minutes to 1 hour,2 to 5 hours/week,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3,4,5,1,2,5,4,11
Mouzinho da Silveira,M,15,Rural,> 3,TRUE,Primary education,Primary education,Other,Other,Course preference,Mother,> 1 hour,2 to 5 hours/week,0,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,5,4,5,2,4,4,8,9
Mouzinho da Silveira,M,15,Urban,<= 3,TRUE,Upper secondary education,Upper secondary education,At home,At home,Reputation,Father,< 15 minutes,2 to 5 hours/week,0,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,5,3,3,1,1,5,0,11
Mouzinho da Silveira,M,17,Rural,> 3,TRUE,Lower secondary education,Primary education,Other,Other,Other,Mother,30 minutes to 1 hour,< 2 hours/week,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,5,5,5,5,5,3,8,9
Mouzinho da Silveira,F,16,Rural,> 3,TRUE,Higher education,Higher education,Teacher,Teacher,Course preference,Mother,15 to 30 minutes,5 to 10 hours/week,0,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,4,2,2,1,1,4,6,17
Mouzinho da Silveira,F,15,Rural,> 3,TRUE,Primary education,Lower secondary education,Other,Civil service,Course preference,Mother,15 to 30 minutes,< 2 hours/week,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,5,1,2,1,1,1,3,13
Mouzinho da Silveira,F,16,Rural,> 3,TRUE,Lower secondary education,Upper secondary education,Other,Civil service,Course preference,Mother,30 minutes to 1 hour,2 to 5 hours/week,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,4,5,4,1,2,1,2,15
Mouzinho da Silveira,M,16,Rural,> 3,TRUE,Primary education,Lower secondary education,Other,Other,Course preference,Father,15 to 30 minutes,2 to 5 hours/week,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,4,3,3,1,1,5,0,11
Mouzinho da Silveira,F,16,Rural,> 3,TRUE,Lower secondary education,Lower secondary education,Other,Other,Course preference,Mother,30 minutes to 1 hour,2 to 5 hours/week,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,4,4,5,1,1,4,4,11
Mouzinho da Silveira,F,16,Urban,> 3,TRUE,Primary education,Lower secondary education,Other,Civil service,Course preference,Mother,< 15 minutes,5 to 10 hours/week,1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,1,3,2,1,2,4,0,8
Mouzinho da Silveira,F,16,Urban,> 3,TRUE,Primary education,Lower secondary education,Other,Civil service,Course preference,Mother,< 15 minutes,5 to 10 hours/week,1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,1,3,2,1,2,4,3,8
Mouzinho da Silveira,F,15,Urban,> 3,TRUE,Lower secondary education,Primary education,At home,Other,Close to home,Mother,< 15 minutes,2 to 5 hours/week,0,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,4,4,2,3,3,2,0,9
Mouzinho da Silveira,F,16,Urban,> 3,TRUE,Primary education,Primary education,At home,Other,Course preference,Father,< 15 minutes,2 to 5 hours/week,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,5,4,3,2,1,2,0,15
Mouzinho da Silveira,M,17,Rural,<= 3,TRUE,Primary education,Lower secondary education,At home,Civil service,Reputation,Mother,< 15 minutes,< 2 hours/week,0,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,5,5,5,5,5,3,4,11
Mouzinho da Silveira,F,16,Rural,> 3,TRUE,Primary education,Primary education,Other,Other,Close to home,Father,> 1 hour,> 10 hours/week,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,4,3,2,1,1,1,0,13
Mouzinho da Silveira,F,16,Rural,> 3,TRUE,Primary education,Primary education,At home,Other,Other,Father,> 1 hour,5 to 10 hours/week,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,4,4,3,1,1,5,2,10
Mouzinho da Silveira,F,15,Rural,> 3,TRUE,Primary education,Primary education,At home,Other,Close to home,Father,15 to 30 minutes,2 to 5 hours/week,0,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,4,3,3,1,1,2,1,11
Mouzinho da Silveira,F,16,Rural,> 3,TRUE,Primary education,Primary education,At home,Other,Other,Mother,15 to 30 minutes,< 2 hours/week,0,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,4,2,2,4,3,2,0,14
Mouzinho da Silveira,F,15,Rural,> 3,TRUE,Primary education,Primary education,At home,At home,Course preference,Father,30 minutes to 1 hour,2 to 5 hours/week,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,4,2,1,1,2,2,0,14
Mouzinho da Silveira,F,15,Rural,<= 3,TRUE,Lower secondary education,Lower secondary education,Other,Other,Other,Father,< 15 minutes,5 to 10 hours/week,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,4,4,3,2,2,5,2,12
Mouzinho da Silveira,M,16,Rural,> 3,TRUE,Primary education,Primary education,At home,Other,Other,Father,15 to 30 minutes,< 2 hours/week,0,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,3,4,4,3,4,5,6,11
Mouzinho da Silveira,F,18,Urban,> 3,TRUE,Primary education,Lower secondary education,Other,Other,Course preference,Father,< 15 minutes,2 to 5 hours/week,1,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,3,4,4,2,3,5,9,8
Mouzinho da Silveira,M,15,Urban,> 3,TRUE,Upper secondary education,Primary education,Other,Civil service,Close to home,Mother,15 to 30 minutes,< 2 hours/week,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,3,2,3,1,3,4,0,11
Mouzinho da Silveira,F,16,Rural,> 3,TRUE,Lower secondary education,Lower secondary education,Other,Civil service,Course preference,Father,30 minutes to 1 hour,2 to 5 hours/week,0,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,5,3,4,1,1,2,1,14
Mouzinho da Silveira,M,15,Urban,> 3,TRUE,Lower secondary education,Lower secondary education,Healthcare,Other,Reputation,Mother,30 minutes to 1 hour,< 2 hours/week,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,4,3,3,1,2,4,1,13
Mouzinho da Silveira,M,16,Urban,> 3,TRUE,Higher education,Higher education,Other,Teacher,Course preference,Father,< 15 minutes,2 to 5 hours/week,0,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,4,3,1,1,1,3,0,13
Mouzinho da Silveira,F,15,Rural,> 3,TRUE,Upper secondary education,Upper secondary education,Civil service,Other,Reputation,Mother,< 15 minutes,2 to 5 hours/week,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,4,5,4,1,1,1,4,12
Mouzinho da Silveira,F,16,Rural,> 3,TRUE,Lower secondary education,Lower secondary education,At home,Other,Course preference,Mother,15 to 30 minutes,2 to 5 hours/week,1,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,4,4,4,2,3,5,2,12
Mouzinho da Silveira,F,16,Rural,<= 3,TRUE,Lower secondary education,Lower secondary education,Other,Other,Close to home,Father,30 minutes to 1 hour,< 2 hours/week,0,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,4,3,2,1,1,4,0,16
Mouzinho da Silveira,M,16,Urban,<= 3,TRUE,Lower secondary education,Primary education,At home,Civil service,Course preference,Mother,15 to 30 minutes,< 2 hours/week,0,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,2,4,3,2,3,4,4,10
Mouzinho da Silveira,M,15,Rural,<= 3,TRUE,Primary education,Upper secondary education,At home,Other,Reputation,Father,30 minutes to 1 hour,< 2 hours/week,0,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,4,2,4,3,5,3,2,11
Mouzinho da Silveira,F,15,Urban,> 3,TRUE,Lower secondary education,Lower secondary education,Other,Civil service,Course preference,Mother,15 to 30 minutes,5 to 10 hours/week,0,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,5,3,2,1,1,4,0,14
Mouzinho da Silveira,F,16,Rural,<= 3,TRUE,Lower secondary education,Primary education,Other,Other,Close to home,Mother,< 15 minutes,< 2 hours/week,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,5,4,3,1,1,5,2,8
Mouzinho da Silveira,M,15,Urban,> 3,TRUE,Upper secondary education,Upper secondary education,Civil service,Civil service,Course preference,Father,15 to 30 minutes,< 2 hours/week,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,4,3,3,2,4,3,11,11
Mouzinho da Silveira,F,16,Rural,> 3,TRUE,Primary education,Primary education,At home,Other,Course preference,Father,15 to 30 minutes,2 to 5 hours/week,>= 3,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,3,4,3,1,1,1,0,8
Mouzinho da Silveira,F,17,Urban,> 3,TRUE,Lower secondary education,Lower secondary education,Other,At home,Course preference,Mother,< 15 minutes,< 2 hours/week,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,4,5,3,1,1,5,4,10
Mouzinho da Silveira,F,19,Urban,> 3,TRUE,Lower secondary education,Upper secondary education,At home,Civil service,Course preference,Other,< 15 minutes,< 2 hours/week,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,4,4,4,1,1,2,0,10
Mouzinho da Silveira,F,17,Rural,> 3,TRUE,Lower secondary education,Primary education,At home,Other,Course preference,Mother,30 minutes to 1 hour,< 2 hours/week,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,5,5,3,1,1,3,2,11
Mouzinho da Silveira,F,15,Rural,<= 3,TRUE,Primary education,Primary education,At home,Other,Course preference,Mother,15 to 30 minutes,< 2 hours/week,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,5,2,1,1,3,4,0,9
Mouzinho da Silveira,F,16,Rural,> 3,TRUE,Lower secondary education,Lower secondary education,Other,Other,Course preference,Father,30 minutes to 1 hour,2 to 5 hours/week,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,3,4,5,1,2,1,1,11
Mouzinho da Silveira,F,16,Urban,<= 3,FALSE,Lower secondary education,Lower secondary education,Other,Other,Close to home,Mother,< 15 minutes,< 2 hours/week,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4,3,4,1,2,1,6,8
Mouzinho da Silveira,F,17,Rural,> 3,TRUE,Lower secondary education,Lower secondary education,At home,Other,Course preference,Mother,15 to 30 minutes,2 to 5 hours/week,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,4,3,5,1,2,4,0,11
Mouzinho da Silveira,F,16,Urban,> 3,TRUE,Lower secondary education,Lower secondary education,Other,Civil service,Course preference,Father,< 15 minutes,< 2 hours/week,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,4,4,3,1,4,3,1,10
Mouzinho da Silveira,F,18,Rural,<= 3,FALSE,Upper secondary education,Lower secondary education,Other,Other,Course preference,Other,15 to 30 minutes,5 to 10 hours/week,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,3,2,1,1,2,6,10
Mouzinho da Silveira,F,19,Urban,> 3,TRUE,Primary education,Primary education,At home,Civil service,Course preference,Mother,< 15 minutes,5 to 10 hours/week,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,5,3,1,1,1,3,6,9
Mouzinho da Silveira,M,18,Rural,> 3,TRUE,Primary education,Primary education,Other,Other,Close to home,Mother,15 to 30 minutes,< 2 hours/week,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,4,4,3,3,4,4,0,10
Mouzinho da Silveira,F,18,Rural,> 3,TRUE,Primary education,Primary education,At home,At home,Course preference,Mother,15 to 30 minutes,< 2 hours/week,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,3,2,3,1,1,2,4,10
Mouzinho da Silveira,F,19,Urban,> 3,TRUE,Primary education,Primary education,Other,Other,Course preference,Other,15 to 30 minutes,2 to 5 hours/week,1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,1,1,4,4,1,1,12,9
Mouzinho da Silveira,F,16,Rural,> 3,FALSE,Lower secondary education,Lower secondary education,Healthcare,Other,Course preference,Mother,< 15 minutes,2 to 5 hours/week,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,3,3,2,1,1,3,2,10
Mouzinho da Silveira,F,17,Urban,> 3,TRUE,None,Primary education,Other,At home,Course preference,Father,15 to 30 minutes,< 2 hours/week,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2,4,4,3,5,5,5,10
Mouzinho da Silveira,F,16,Rural,<= 3,TRUE,Primary education,Lower secondary education,At home,Other,Course preference,Mother,< 15 minutes,2 to 5 hours/week,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,4,4,5,1,3,3,0,9
Mouzinho da Silveira,F,16,Urban,> 3,TRUE,Upper secondary education,Upper secondary education,Other,Other,Reputation,Mother,< 15 minutes,< 2 hours/week,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,4,5,4,1,1,4,0,13
Mouzinho da Silveira,F,16,Rural,<= 3,TRUE,Primary education,Primary education,Civil service,Civil service,Close to home,Mother,< 15 minutes,< 2 hours/week,0,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,4,4,4,2,2,4,2,14
Mouzinho da Silveira,M,17,Urban,> 3,TRUE,Upper secondary education,Upper secondary education,Civil service,At home,Course preference,Mother,15 to 30 minutes,> 10 hours/week,1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,5,4,5,3,4,5,0,10
Mouzinho da Silveira,F,16,Urban,> 3,TRUE,Lower secondary education,Primary education,Other,Civil service,Course preference,Mother,< 15 minutes,2 to 5 hours/week,0,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,5,3,3,1,1,1,0,14
Mouzinho da Silveira,F,16,Urban,> 3,TRUE,Lower secondary education,Lower secondary education,Civil service,Other,Course preference,Mother,< 15 minutes,< 2 hours/week,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,4,2,5,1,2,5,0,16
Mouzinho da Silveira,M,17,Urban,> 3,TRUE,Primary education,Lower secondary education,Other,Other,Course preference,Father,< 15 minutes,< 2 hours/week,1,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,5,3,5,5,5,1,12,7
Mouzinho da Silveira,M,16,Urban,<= 3,TRUE,Higher education,Upper secondary education,Other,Other,Course preference,Father,< 15 minutes,< 2 hours/week,0,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,4,2,5,1,5,5,8,13
Mouzinho da Silveira,M,17,Rural,<= 3,TRUE,Lower secondary education,Lower secondary education,Civil service,Civil service,Other,Mother,30 minutes to 1 hour,> 10 hours/week,1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,1,3,5,3,5,3,2,9
Mouzinho da Silveira,F,16,Urban,> 3,TRUE,Primary education,Primary education,Other,Other,Course preference,Other,< 15 minutes,> 10 hours/week,0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,2,2,1,1,1,5,0,14
Mouzinho da Silveira,F,19,Urban,<= 3,TRUE,Lower secondary education,Lower secondary education,Other,Other,Close to home,Mother,< 15 minutes,5 to 10 hours/week,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,5,4,5,1,1,1,0,13
Mouzinho da Silveira,F,17,Rural,> 3,TRUE,Primary education,Primary education,At home,Other,Reputation,Mother,15 to 30 minutes,< 2 hours/week,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4,4,5,1,2,5,0,11
Mouzinho da Silveira,F,20,Urban,> 3,TRUE,Upper secondary education,Upper secondary education,At home,Civil service,Other,Mother,15 to 30 minutes,2 to 5 hours/week,1,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,3,3,4,2,4,3,8,10
Mouzinho da Silveira,F,17,Urban,<= 3,TRUE,Primary education,Primary education,Other,Civil service,Course preference,Father,< 15 minutes,5 to 10 hours/week,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,4,3,3,1,1,3,0,10
Mouzinho da Silveira,M,17,Rural,> 3,TRUE,Lower secondary education,Lower secondary education,Other,Other,Course preference,Mother,30 minutes to 1 hour,< 2 hours/week,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,4,4,5,1,2,5,0,9
Mouzinho da Silveira,F,16,Rural,<= 3,TRUE,Primary education,Primary education,At home,Other,Course preference,Father,30 minutes to 1 hour,2 to 5 hours/week,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,5,3,2,1,1,1,0,18
Mouzinho da Silveira,F,17,Rural,> 3,TRUE,Lower secondary education,Lower secondary education,Other,Other,Reputation,Mother,15 to 30 minutes,2 to 5 hours/week,0,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,5,3,2,1,1,1,0,17
Mouzinho da Silveira,F,17,Urban,> 3,FALSE,Primary education,None,Other,Other,Other,Mother,15 to 30 minutes,2 to 5 hours/week,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,4,4,5,1,1,4,1,10
Mouzinho da Silveira,F,18,Rural,> 3,TRUE,Primary education,Primary education,At home,Other,Other,Mother,< 15 minutes,2 to 5 hours/week,1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,4,3,2,1,1,5,9,7
